GENERALIZED BORN:
Complex Energy Terms
Frame #,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EGB,ESURF,GGAS,GSOLV,TOTAL
533,1919.79,4735.59,5610.64,611.25,331.07,-74.99,-3988.91,-39434.88,1820.87,27064.26,-9240.06,269.52,-1405.32,-8970.54,-10375.86
535,1899.72,4782.81,5574.55,591.98,305.16,-46.83,-4022.38,-39377.5,1805.01,27044.8,-9273.26,272.42,-1442.68,-9000.84,-10443.52
537,1964.64,4646.94,5553.24,573.8,323.47,-41.37,-4023.05,-39465.93,1812.44,27089.12,-9250.43,268.66,-1566.68,-8981.77,-10548.46
539,1909.97,4691.12,5584.49,582.34,307.79,-30.0,-4101.2,-39896.99,1800.44,27201.86,-8929.27,262.98,-1950.19,-8666.29,-10616.48
541,1940.73,4568.54,5533.06,584.32,307.59,-44.51,-4065.25,-39572.08,1827.82,27146.41,-9247.06,269.31,-1773.37,-8977.75,-10751.12
543,1983.48,4593.52,5519.48,579.52,303.17,-20.38,-4091.89,-39464.64,1765.26,27052.58,-9213.68,270.15,-1779.91,-8943.54,-10723.44
545,1854.4,4607.08,5531.7,575.49,295.41,-34.18,-4066.09,-39491.94,1816.57,27120.09,-9241.69,270.93,-1791.47,-8970.77,-10762.24
547,1957.34,4557.67,5560.77,575.7,306.84,-35.38,-4069.95,-39623.36,1841.85,27198.85,-9118.73,266.24,-1729.66,-8852.49,-10582.15
549,1954.62,4675.57,5606.5,577.46,334.48,-43.93,-4057.15,-39561.42,1800.87,27183.78,-9199.57,267.47,-1529.22,-8932.11,-10461.33
551,1959.32,4521.37,5540.23,568.79,293.1,-27.97,-4047.1,-39342.69,1828.71,27192.42,-9453.56,270.74,-1513.82,-9182.82,-10696.64
553,1922.91,4621.73,5568.63,580.77,308.81,-51.49,-4044.06,-39267.37,1793.3,27117.44,-9476.01,269.66,-1449.31,-9206.35,-10655.66
555,1894.19,4628.88,5553.7,582.96,312.71,-42.71,-4037.12,-39574.81,1784.94,27132.49,-9194.74,268.1,-1764.77,-8926.64,-10691.4
557,1950.84,4716.77,5538.09,576.84,326.97,-25.72,-3989.85,-39769.1,1814.11,27183.57,-9082.12,267.9,-1677.49,-8814.22,-10491.71
559,1886.87,4657.96,5570.22,581.98,318.32,-40.71,-4053.28,-39524.36,1835.68,27192.98,-9249.73,269.35,-1574.35,-8980.38,-10554.73
561,1956.17,4617.75,5550.88,598.64,301.21,-50.45,-3995.64,-39700.2,1810.58,27208.81,-9179.31,271.02,-1702.26,-8908.29,-10610.55
563,1894.01,4761.66,5574.52,592.25,335.01,-62.45,-4086.48,-39730.49,1811.49,27200.85,-9036.75,265.79,-1709.64,-8770.96,-10480.6
565,1954.86,4627.93,5553.68,594.66,326.11,-36.75,-4032.86,-39505.71,1822.24,27248.56,-9316.56,271.76,-1447.28,-9044.8,-10492.08
567,2005.26,4636.69,5560.12,586.68,335.84,-56.73,-4053.62,-39580.84,1797.15,27213.48,-9197.39,268.77,-1555.97,-8928.62,-10484.6
569,1936.87,4754.69,5572.21,589.24,306.9,-28.5,-4025.48,-39617.88,1811.06,27063.6,-9129.57,266.84,-1637.3,-8862.73,-10500.03
571,1908.55,4633.86,5582.14,575.8,314.98,-24.74,-4042.99,-39853.86,1838.02,27198.36,-8977.05,266.04,-1869.89,-8711.0,-10580.89
573,1946.9,4776.04,5588.34,588.25,338.28,-48.13,-3995.68,-39703.02,1799.29,27201.25,-9160.96,271.04,-1508.49,-8889.93,-10398.41
575,1952.83,4733.22,5556.92,598.53,337.34,-42.26,-4073.29,-39684.1,1824.98,27271.51,-9202.35,263.31,-1524.3,-8939.04,-10463.34
577,2027.03,4688.96,5583.49,583.59,338.58,-14.24,-4086.8,-39612.81,1739.22,27118.74,-9100.46,261.56,-1634.24,-8838.91,-10473.15
579,1961.23,4604.05,5570.84,597.58,331.6,-38.8,-4066.94,-39668.96,1796.78,27270.99,-9166.66,264.51,-1641.64,-8902.15,-10543.79
581,1855.17,4629.43,5561.1,590.02,314.9,-29.2,-4101.09,-39458.27,1828.13,27179.63,-9261.54,265.22,-1630.19,-8996.32,-10626.52
583,1929.99,4595.37,5623.77,592.24,324.57,-34.79,-4072.34,-39588.99,1788.22,27215.89,-9252.41,262.95,-1626.08,-8989.46,-10615.54
585,1947.23,4674.84,5604.04,597.04,318.9,-30.49,-4075.29,-39466.02,1816.13,27147.76,-9260.36,261.78,-1465.87,-8998.58,-10464.45
587,1981.5,4734.5,5556.18,592.28,307.97,-23.14,-4080.45,-39399.64,1814.77,27255.04,-9472.22,270.04,-1260.99,-9202.17,-10463.17
589,1940.86,4739.43,5562.82,600.72,346.43,-34.93,-4051.3,-39566.12,1829.18,27194.39,-9196.81,263.48,-1438.52,-8933.33,-10371.85
591,1987.74,4705.35,5569.14,587.55,301.84,-24.06,-4076.11,-39394.76,1799.78,27147.55,-9375.63,267.43,-1395.98,-9108.2,-10504.18
593,1904.07,4468.07,5560.59,584.21,329.86,-13.7,-4053.57,-39530.47,1807.67,27322.72,-9352.22,266.57,-1620.56,-9085.65,-10706.21
595,1919.88,4605.4,5533.29,586.74,319.82,-28.89,-4068.19,-39690.57,1788.06,27202.32,-9138.4,259.84,-1832.13,-8878.56,-10710.7
